Year,state,shape,total duration,mean duration,number of sightings
2001,me,light,118920.0,29730.0,4
2001,me,ovoid,10810.0,2702.5,4
2001,me,polygonal,15.0,15.0,1
2001,me,unknown/other,242.0,121.0,2
2001,mi,circular,3930.0,786.0,5
2001,mi,cylindrical,540.0,180.0,3
2001,mi,disk,6495.0,1082.5,6
2001,mi,fireball,912.0,304.0,3
2001,mi,formation,133.0,44.333333333333336,3
2001,mi,light,3415.0,243.92857142857142,14
2001,mi,oviod,60.0,60.0,1
2001,mi,ovoid,603.0,301.5,2
2001,mi,polygonal,6065.0,1010.8333333333334,6
2001,mi,spherical,3660.0,1830.0,2
2001,mi,triangular,7286.0,560.4615384615385,13
2001,mi,unknown/other,1388.0,277.6,5
2001,mn,changing,180.0,180.0,1
2001,mn,circular,480.0,240.0,2
2001,mn,cylindrical,180.0,90.0,2
2001,mn,disk,15.0,15.0,1
2001,mn,formation,15.0,15.0,1
2001,mn,light,6280.0,523.3333333333334,12
2001,mn,ovoid,60.0,60.0,1
2001,mn,polygonal,600.0,300.0,2
2001,mn,spherical,60.0,60.0,1
2001,mn,triangular,4620.0,770.0,6
2001,mn,unknown/other,1717.0,190.77777777777777,9
2001,mo,changing,61.0,30.5,2
2001,mo,circular,164.0,32.8,5
2001,mo,cylindrical,3731.0,932.75,4
2001,mo,disk,240.0,240.0,1
2001,mo,fireball,610.0,305.0,2
2001,mo,flash,1341.0,1341.0,1
2001,mo,formation,6900.0,2300.0,3
2001,mo,light,3190.0,265.8333333333333,12
2001,mo,ovoid,10.0,5.0,2
2001,mo,polygonal,1200.0,300.0,4
2001,mo,spherical,1200.0,1200.0,1
2001,mo,triangular,1033.0,86.08333333333333,12
2001,mo,unknown/other,4033.0,806.6,5
2001,ms,circular,695.0,231.66666666666666,3
2001,ms,disk,1740.0,870.0,2
2001,ms,fireball,5.0,5.0,1
2001,ms,light,9020.0,2255.0,4
2001,ms,oviod,900.0,450.0,2
2001,ms,ovoid,60.0,60.0,1
2001,ms,spherical,10.0,10.0,1
2001,ms,triangular,315.0,157.5,2
2001,ms,unknown/other,3600.0,3600.0,1
2001,mt,changing,5.0,5.0,1
2001,mt,circular,2720.0,1360.0,2
2001,mt,disk,4800.0,2400.0,2
2001,mt,fireball,2.0,2.0,1
2001,mt,light,2703.0,675.75,4
2001,mt,ovoid,120.0,120.0,1
2001,mt,polygonal,1500.0,1500.0,1
2001,mt,triangular,240.0,240.0,1
2001,mt,unknown/other,2.0,2.0,1
2001,nc,circular,5798.0,828.2857142857143,7
2001,nc,cylindrical,1255.0,418.3333333333333,3
2001,nc,disk,87420.0,14570.0,6
2001,nc,fireball,125.0,62.5,2
2001,nc,flash,900.0,900.0,1
2001,nc,light,2107.0,234.11111111111111,9
2001,nc,ovoid,1020.0,510.0,2
2001,nc,polygonal,120.0,120.0,1
2001,nc,spherical,1220.0,244.0,5
2001,nc,triangular,5625.0,703.125,8
2001,nc,unknown/other,9518.0,1359.7142857142858,7
2001,nd,circular,15.0,15.0,1
2001,nd,light,1200.0,600.0,2
2001,nd,unknown/other,3600.0,3600.0,1
2001,ne,circular,1200.0,1200.0,1
2001,ne,cylindrical,600.0,300.0,2
2001,ne,fireball,370.0,123.33333333333333,3
2001,ne,light,86730.0,28910.0,3
2001,ne,spherical,180.0,180.0,1
2001,ne,triangular,225.0,112.5,2
2001,ne,unknown/other,650.0,325.0,2
2001,nh,changing,1800.0,1800.0,1
2001,nh,circular,900.0,900.0,1
2001,nh,disk,720.0,360.0,2
2001,nh,light,2730.0,1365.0,2
2001,nh,polygonal,10.0,10.0,1
2001,nh,spherical,910.0,455.0,2
2001,nh,triangular,20.0,20.0,1
2001,nh,unknown/other,10.0,10.0,1
2001,nj,changing,3000.0,1000.0,3
2001,nj,circular,1080.0,360.0,3
2001,nj,cylindrical,140.0,70.0,2
2001,nj,disk,125.0,62.5,2
2001,nj,formation,1380.0,345.0,4
2001,nj,light,5900.0,655.5555555555555,9
2001,nj,oviod,600.0,600.0,1
2001,nj,ovoid,552.0,110.4,5
2001,nj,polygonal,2630.0,657.5,4
2001,nj,spherical,1260.0,630.0,2
2001,nj,triangular,420.0,140.0,3
2001,nj,unknown/other,4681.5,585.1875,8
2001,nm,cylindrical,38700.0,19350.0,2
2001,nm,disk,8100.0,4050.0,2
2001,nm,fireball,664.0,221.33333333333334,3
2001,nm,flash,12.0,6.0,2
2001,nm,formation,2700.0,2700.0,1
2001,nm,light,4395.0,1098.75,4
2001,nm,ovoid,7.0,7.0,1
2001,nm,polygonal,120.0,120.0,1
2001,nm,spherical,600.0,600.0,1
2001,nm,triangular,900.0,300.0,3
2001,nm,unknown/other,2070.0,690.0,3
2001,nv,changing,120.0,120.0,1
2001,nv,circular,5700.0,1900.0,3
2001,nv,cylindrical,1027.0,342.3333333333333,3
2001,nv,disk,180.0,180.0,1
2001,nv,fireball,602.0,301.0,2
2001,nv,formation,2525.0,420.8333333333333,6
2001,nv,light,2178.0,363.0,6
2001,nv,oviod,1800.0,1800.0,1
2001,nv,ovoid,330.0,165.0,2
2001,nv,polygonal,2120.0,424.0,5
2001,nv,spherical,3600.0,3600.0,1
2001,nv,unknown/other,12795.0,913.9285714285714,14
2001,ny,changing,2880.0,720.0,4
2001,ny,circular,7576.0,688.7272727272727,11
2001,ny,cylindrical,1445.0,361.25,4
2001,ny,disk,1502.0,187.75,8
2001,ny,fireball,5419.0,1354.75,4
2001,ny,flash,1024.0,256.0,4
2001,ny,formation,11230.0,2807.5,4
2001,ny,light,73011.0,3476.714285714286,21
2001,ny,oviod,450.0,150.0,3
2001,ny,ovoid,6365.0,578.6363636363636,11
2001,ny,polygonal,4299.0,537.375,8
2001,ny,spherical,5266.0,585.1111111111111,9
2001,ny,triangular,5302.0,441.8333333333333,12
2001,ny,unknown/other,19525.0,1301.6666666666667,15
2001,oh,changing,11280.0,3760.0,3
2001,oh,circular,3745.0,936.25,4
2001,oh,cylindrical,2031.0,203.1,10
2001,oh,disk,1810.0,603.3333333333334,3
2001,oh,fireball,33.0,11.0,3
2001,oh,formation,7.0,7.0,1
2001,oh,light,10495.0,437.2916666666667,24
2001,oh,oviod,300.0,300.0,1
2001,oh,ovoid,480.0,240.0,2
2001,oh,polygonal,18300.0,4575.0,4
2001,oh,spherical,4515.0,564.375,8
2001,oh,triangular,5945.0,540.4545454545455,11
2001,oh,unknown/other,19505.5,2786.5,7
2001,ok,changing,2820.0,1410.0,2
2001,ok,circular,130.0,65.0,2
2001,ok,cylindrical,30.0,30.0,1
2001,ok,disk,11005.0,3668.3333333333335,3
2001,ok,fireball,420.0,210.0,2
2001,ok,formation,885.0,177.0,5
2001,ok,light,2160.0,308.57142857142856,7
2001,ok,ovoid,20.0,10.0,2
2001,ok,polygonal,1455.0,291.0,5
2001,ok,triangular,3243.0,405.375,8
2001,ok,unknown/other,2040.0,340.0,6
2001,or,changing,20276.0,6758.666666666667,3
2001,or,circular,870.0,174.0,5
2001,or,cylindrical,105.0,52.5,2
2001,or,disk,2827.0,706.75,4
2001,or,fireball,204.52,25.565,8
2001,or,flash,1260.0,630.0,2
2001,or,formation,125.0,62.5,2
2001,or,light,18510.0,740.4,25
2001,or,oviod,30.0,30.0,1
2001,or,ovoid,1029.0,257.25,4
2001,or,polygonal,4510.0,644.2857142857143,7
2001,or,spherical,2480.0,354.2857142857143,7
2001,or,triangular,8615.0,478.6111111111111,18
2001,or,unknown/other,4996.0,416.3333333333333,12
2001,pa,changing,1800.0,1800.0,1
2001,pa,circular,2110.0,703.3333333333334,3
2001,pa,cylindrical,1340.0,268.0,5
2001,pa,disk,1680.0,240.0,7
2001,pa,fireball,422.0,140.66666666666666,3
2001,pa,formation,45.0,45.0,1
2001,pa,light,37938.0,2231.6470588235293,17
2001,pa,oviod,120.0,120.0,1
2001,pa,ovoid,1350.0,270.0,5
2001,pa,polygonal,1268.0,422.6666666666667,3
2001,pa,spherical,60.0,30.0,2
2001,pa,triangular,19053.0,3810.6,5
2001,pa,unknown/other,365.0,73.0,5
2001,pr,disk,240.0,240.0,1
2001,pr,ovoid,300.0,300.0,1
2001,ri,circular,240.0,240.0,1
2001,ri,light,600.0,300.0,2
2001,ri,polygonal,60.0,30.0,2
2001,ri,unknown/other,300.0,150.0,2
2001,sc,circular,5415.0,1805.0,3
2001,sc,cylindrical,1500.0,750.0,2
2001,sc,disk,600.0,600.0,1
2001,sc,fireball,1803.0,901.5,2
2001,sc,light,2615.0,435.8333333333333,6
2001,sc,oviod,3.0,3.0,1
2001,sc,ovoid,36.0,36.0,1
2001,sc,polygonal,1800.0,1800.0,1
2001,sc,spherical,1200.0,600.0,2
2001,sc,unknown/other,1800.0,1800.0,1
2001,sd,light,5400.0,2700.0,2
2001,sd,ovoid,180.0,180.0,1
2001,sd,triangular,30.0,30.0,1
2001,sd,unknown/other,180.0,180.0,1
2001,tn,changing,2.0,2.0,1
2001,tn,circular,878.0,292.6666666666667,3
2001,tn,cylindrical,4.0,4.0,1
2001,tn,disk,420.0,210.0,2
2001,tn,fireball,159.0,39.75,4
2001,tn,flash,1.0,1.0,1
2001,tn,formation,120.0,120.0,1
2001,tn,light,10095.0,1261.875,8
2001,tn,ovoid,2440.0,813.3333333333334,3
2001,tn,polygonal,1873.0,468.25,4
2001,tn,triangular,555.0,138.75,4
2001,tn,unknown/other,2100.0,700.0,3
2001,tx,changing,5400.0,1350.0,4
2001,tx,circular,2895.0,579.0,5
2001,tx,cylindrical,2425.0,202.08333333333334,12
2001,tx,disk,7597.0,1266.1666666666667,6
2001,tx,fireball,8911.0,990.1111111111111,9
2001,tx,flash,65.0,32.5,2
2001,tx,formation,600.0,120.0,5
2001,tx,light,40894.0,1635.76,25
2001,tx,ovoid,82232.0,6852.666666666667,12
2001,tx,polygonal,3001.0,428.7142857142857,7
2001,tx,spherical,602.0,301.0,2
2001,tx,triangular,476.0,68.0,7
2001,tx,unknown/other,4799.0,299.9375,16
2001,ut,circular,900.0,900.0,1
2001,ut,cylindrical,301.0,150.5,2
2001,ut,light,787.0,196.75,4
2001,ut,ovoid,180.0,180.0,1
2001,ut,spherical,60.0,60.0,1
2001,ut,triangular,1650.0,330.0,5
2001,ut,unknown/other,1200.0,1200.0,1
2001,va,changing,1620.0,810.0,2
2001,va,circular,3780.0,1890.0,2
2001,va,cylindrical,790.0,197.5,4
2001,va,disk,1830.0,610.0,3
2001,va,fireball,5.0,5.0,1
2001,va,flash,5.0,5.0,1
2001,va,formation,610.0,305.0,2
2001,va,light,3933.0,491.625,8
2001,va,ovoid,255.0,85.0,3
2001,va,polygonal,30124.0,4303.428571428572,7
2001,va,spherical,168.0,56.0,3
2001,va,triangular,2376.0,339.42857142857144,7
2001,va,unknown/other,10267.0,855.5833333333334,12
2001,vt,flash,1.0,1.0,1
2001,vt,formation,30.0,15.0,2
2001,vt,light,105.0,52.5,2
2001,vt,triangular,300.0,300.0,1
2001,wa,changing,4800.0,2400.0,2
2001,wa,circular,8697.05,334.50192307692305,26
2001,wa,cylindrical,5115.0,730.7142857142857,7
2001,wa,disk,1570.0,392.5,4
2001,wa,fireball,5206.5,247.92857142857142,21
2001,wa,flash,241.0,120.5,2
2001,wa,formation,2330.0,332.85714285714283,7
2001,wa,light,34732.0,847.1219512195122,41
2001,wa,oviod,5.0,5.0,1
2001,wa,ovoid,4497.0,499.6666666666667,9
2001,wa,polygonal,4730.0,430.0,11
2001,wa,spherical,3555.5,296.2916666666667,12
2001,wa,triangular,9565.0,531.3888888888889,18
2001,wa,unknown/other,19348.0,691.0,28
2001,wi,changing,1200.0,1200.0,1
2001,wi,circular,20657.0,2582.125,8
2001,wi,cylindrical,295.0,98.33333333333333,3
2001,wi,disk,7502.0,1875.5,4
2001,wi,fireball,64.0,32.0,2
2001,wi,flash,1860.0,930.0,2
2001,wi,formation,1800.0,600.0,3
2001,wi,light,29154.0,1267.5652173913043,23
2001,wi,oviod,300.0,300.0,1
2001,wi,ovoid,120.0,120.0,1
2001,wi,spherical,30030.0,5005.0,6
2001,wi,triangular,607.0,202.33333333333334,3
2001,wi,unknown/other,12308.0,879.1428571428571,14
2001,wv,circular,60.0,60.0,1
2001,wv,cylindrical,30.0,30.0,1
2001,wv,disk,1920.0,640.0,3
2001,wv,fireball,22.0,11.0,2
2001,wv,light,930.0,310.0,3
2001,wv,ovoid,300.0,300.0,1
2001,wv,polygonal,600.0,600.0,1
2001,wv,triangular,120.0,120.0,1
2001,wv,unknown/other,315.0,52.5,6
2001,wy,changing,5400.0,5400.0,1
2001,wy,fireball,65.0,13.0,5
2001,wy,light,638.0,212.66666666666666,3
2001,wy,ovoid,18000.0,18000.0,1
2001,wy,triangular,2520.0,1260.0,2
2001,wy,unknown/other,540.0,270.0,2
2002,ak,disk,10.0,10.0,1
2002,ak,fireball,300.0,300.0,1
2002,ak,light,90.0,90.0,1
2002,ak,triangular,600.0,600.0,1
2002,ak,unknown/other,210.0,70.0,3
2002,al,circular,30.0,15.0,2
2002,al,disk,60.0,60.0,1
2002,al,light,625.0,125.0,5
2002,al,polygonal,303.0,151.5,2
2002,al,triangular,390.0,130.0,3
2002,al,unknown/other,360.0,180.0,2
2002,ar,changing,180.0,180.0,1
2002,ar,circular,18490.0,4622.5,4
2002,ar,disk,3720.0,1860.0,2
2002,ar,fireball,480.0,480.0,1
2002,ar,flash,1500.0,1500.0,1
2002,ar,light,2889.0,577.8,5
2002,ar,ovoid,60.0,60.0,1
2002,ar,polygonal,105.3,35.1,3
2002,ar,spherical,240.0,120.0,2
2002,ar,triangular,2220.0,1110.0,2
2002,ar,unknown/other,1835.0,458.75,4
2002,az,changing,900.0,900.0,1
2002,az,circular,6285.0,785.625,8
2002,az,cylindrical,15424.0,2570.6666666666665,6
2002,az,disk,1200.0,300.0,4
2002,az,fireball,4995.0,999.0,5
2002,az,flash,65.0,32.5,2
2002,az,formation,781.0,260.3333333333333,3
2002,az,light,17697.0,707.88,25
2002,az,ovoid,5670.0,810.0,7
2002,az,polygonal,708.0,101.14285714285714,7
2002,az,spherical,904.0,301.3333333333333,3
2002,az,triangular,4745.0,593.125,8
2002,az,unknown/other,63240.0,3952.5,16
2002,ca,changing,177137.0,7380.708333333333,24
2002,ca,circular,9593.0,330.7931034482759,29
2002,ca,cylindrical,39240.0,2308.235294117647,17
2002,ca,disk,265043.0,10601.72,25
2002,ca,fireball,6054.5,263.2391304347826,23
2002,ca,flash,17.5,5.833333333333333,3
2002,ca,formation,5959.0,662.1111111111111,9
2002,ca,light,37006.0,536.3188405797101,69
2002,ca,oviod,4380.0,1460.0,3
2002,ca,ovoid,13734.0,858.375,16
2002,ca,polygonal,13090.5,523.62,25
2002,ca,spherical,112465.0,5919.210526315789,19
2002,ca,triangular,24397.0,580.8809523809524,42
2002,ca,unknown/other,43045.0,729.5762711864406,59
2002,co,changing,60.0,60.0,1
2002,co,circular,5455.0,606.1111111111111,9
2002,co,cylindrical,510.0,102.0,5
2002,co,disk,900.0,300.0,3
2002,co,fireball,186.0,62.0,3
2002,co,flash,10805.0,5402.5,2
2002,co,formation,1020.0,1020.0,1
2002,co,light,6115.0,679.4444444444445,9
2002,co,oviod,120.0,120.0,1
2002,co,ovoid,1255.0,209.16666666666666,6
2002,co,polygonal,625.0,208.33333333333334,3
2002,co,spherical,1460.0,365.0,4
2002,co,triangular,2115.0,235.0,9
2002,co,unknown/other,1549.0,258.1666666666667,6
2002,ct,circular,2.0,2.0,1
2002,ct,cylindrical,60.0,60.0,1
2002,ct,disk,1200.0,600.0,2
2002,ct,flash,3.0,3.0,1
2002,ct,light,624.0,208.0,3
2002,ct,ovoid,383.0,127.66666666666667,3
2002,ct,spherical,180.0,180.0,1
2002,ct,triangular,60.0,60.0,1
2002,ct,unknown/other,4350.0,1087.5,4
2002,de,circular,300.0,300.0,1
2002,de,disk,1800.0,1800.0,1
2002,de,light,300.0,300.0,1
2002,de,triangular,2460.0,820.0,3
2002,de,unknown/other,300.0,300.0,1
2002,fl,changing,12.0,6.0,2
2002,fl,circular,4654.3,517.1444444444445,9
2002,fl,cylindrical,1500.0,500.0,3
2002,fl,disk,13820.0,1535.5555555555557,9
2002,fl,fireball,6445.0,920.7142857142857,7
2002,fl,flash,2709.0,541.8,5
2002,fl,formation,6180.0,882.8571428571429,7
2002,fl,light,52640992.0,1949666.3703703703,27
2002,fl,ovoid,2012.0,223.55555555555554,9
2002,fl,polygonal,2835.0,567.0,5
2002,fl,spherical,8315.0,519.6875,16
2002,fl,triangular,4380.0,273.75,16
2002,fl,unknown/other,20614.0,1288.375,16
2002,ga,circular,4253.0,850.6,5
2002,ga,cylindrical,10.0,10.0,1
2002,ga,disk,600.0,600.0,1
2002,ga,fireball,300.0,300.0,1
2002,ga,flash,20.0,20.0,1
2002,ga,light,19282.0,1752.909090909091,11
2002,ga,ovoid,1502.0,751.0,2
2002,ga,polygonal,720.0,360.0,2
2002,ga,spherical,1867.0,466.75,4
2002,ga,triangular,1980.0,495.0,4
2002,ga,unknown/other,4536.0,1134.0,4
2002,hi,changing,2.0,2.0,1
2002,hi,circular,6312240.0,3156120.0,2
2002,hi,disk,120.0,120.0,1
2002,hi,fireball,2.0,2.0,1
2002,hi,light,60.0,60.0,1
2002,hi,spherical,10.0,10.0,1
2002,hi,triangular,120.0,120.0,1
2002,ia,changing,1800.0,1800.0,1
2002,ia,circular,300.0,300.0,1
2002,ia,disk,86580.0,43290.0,2
2002,ia,formation,60.0,60.0,1
2002,ia,light,13550.0,1693.75,8
2002,ia,oviod,300.0,300.0,1
2002,ia,ovoid,600.0,300.0,2
2002,ia,spherical,300.0,300.0,1
2002,ia,triangular,5.0,5.0,1
2002,ia,unknown/other,120.0,120.0,1
2002,id,changing,2400.0,1200.0,2
2002,id,cylindrical,180.0,180.0,1
2002,id,light,2705.0,676.25,4
2002,id,oviod,300.0,300.0,1
2002,id,spherical,2148.0,716.0,3
2002,id,triangular,1800.0,1800.0,1
2002,id,unknown/other,120.0,120.0,1
2002,il,changing,420.0,210.0,2
2002,il,circular,2985.0,497.5,6
2002,il,cylindrical,900.0,900.0,1
2002,il,disk,780.0,195.0,4
2002,il,fireball,850.0,141.66666666666666,6
2002,il,flash,3.0,3.0,1
2002,il,formation,7.0,7.0,1
2002,il,light,5317.0,312.7647058823529,17
2002,il,oviod,730.0,243.33333333333334,3
2002,il,ovoid,6800.0,971.4285714285714,7
2002,il,polygonal,1327.0,165.875,8
2002,il,spherical,2717.0,905.6666666666666,3
2002,il,triangular,3115.0,519.1666666666666,6
2002,il,unknown/other,4805.0,686.4285714285714,7
2002,in,changing,360.0,360.0,1
2002,in,circular,5825.0,1165.0,5
2002,in,cylindrical,2700.0,2700.0,1
2002,in,disk,225.0,75.0,3
2002,in,fireball,1807.0,602.3333333333334,3
2002,in,flash,300.0,300.0,1
2002,in,light,10140.0,1267.5,8
2002,in,ovoid,7990.0,1997.5,4
2002,in,spherical,1020.0,510.0,2
2002,in,triangular,60.0,30.0,2
2002,in,unknown/other,2145.0,357.5,6
2002,ks,circular,120.0,120.0,1
2002,ks,cylindrical,150.0,75.0,2
2002,ks,flash,14.0,7.0,2
2002,ks,formation,30.0,30.0,1
2002,ks,light,1650.0,412.5,4
2002,ks,oviod,60.0,60.0,1
2002,ks,ovoid,300.0,300.0,1
2002,ks,polygonal,5.0,5.0,1
2002,ks,spherical,780.0,390.0,2
2002,ks,triangular,2235.0,372.5,6
2002,ks,unknown/other,15.0,15.0,1
2002,ky,changing,2700.0,2700.0,1
2002,ky,circular,600.0,600.0,1
2002,ky,cylindrical,420.0,210.0,2
2002,ky,disk,1380.0,345.0,4
2002,ky,flash,60.0,60.0,1
2002,ky,formation,120.0,120.0,1
2002,ky,light,1812.0,604.0,3
2002,ky,polygonal,7202.0,3601.0,2
2002,ky,spherical,180.0,180.0,1
2002,ky,triangular,600.0,600.0,1
2002,ky,unknown/other,15742.0,2248.8571428571427,7
2002,la,circular,910.0,455.0,2
2002,la,cylindrical,300.0,300.0,1
2002,la,fireball,6.0,6.0,1
2002,la,formation,60.0,60.0,1
2002,la,light,7530.0,2510.0,3
2002,la,oviod,10.0,10.0,1
2002,la,ovoid,2700.0,900.0,3
2002,la,spherical,14464.0,4821.333333333333,3
2002,la,triangular,1290.0,322.5,4
2002,la,unknown/other,2280.0,760.0,3
2002,ma,changing,7800.0,3900.0,2
2002,ma,cylindrical,640.0,160.0,4
2002,ma,disk,900.0,450.0,2
2002,ma,fireball,43.0,21.5,2
2002,ma,light,17437.0,1743.7,10
2002,ma,oviod,300.0,300.0,1
2002,ma,ovoid,8590.0,2147.5,4
2002,ma,polygonal,3320.0,1660.0,2
2002,ma,spherical,90.0,90.0,1
2002,ma,triangular,8635.0,1727.0,5
2002,ma,unknown/other,1013.0,101.3,10
2002,md,changing,600.0,600.0,1
2002,md,circular,1342.0,447.3333333333333,3
2002,md,cylindrical,190.0,95.0,2
2002,md,disk,300.0,300.0,1
2002,md,fireball,3620.0,1810.0,2
2002,md,flash,1336.0,668.0,2
2002,md,formation,40.0,20.0,2
2002,md,light,9070.0,1007.7777777777778,9
2002,md,oviod,2.0,2.0,1
2002,md,ovoid,15.0,7.5,2
2002,md,polygonal,73.0,24.333333333333332,3
2002,md,spherical,25.0,8.333333333333334,3
2002,md,triangular,2849.0,569.8,5
2002,md,unknown/other,2032.0,406.4,5
2002,me,circular,8820.0,1764.0,5
2002,me,cylindrical,360.0,180.0,2
2002,me,fireball,600.0,600.0,1
2002,me,light,13922.5,1988.9285714285713,7
2002,me,oviod,1260.0,1260.0,1
2002,me,spherical,54210.0,18070.0,3
2002,me,unknown/other,610.0,305.0,2
2002,mi,changing,600.0,600.0,1
2002,mi,circular,3850.0,550.0,7
2002,mi,cylindrical,7260.0,3630.0,2
2002,mi,disk,11650.0,1941.6666666666667,6
2002,mi,fireball,2733.0,273.3,10
2002,mi,formation,3.0,3.0,1
2002,mi,light,16872.0,1297.8461538461538,13
2002,mi,polygonal,304.0,101.33333333333333,3
2002,mi,triangular,2593.0,288.1111111111111,9
2002,mi,unknown/other,4110.0,316.15384615384613,13
2002,mn,cylindrical,4500.0,2250.0,2
2002,mn,disk,1200.0,1200.0,1
2002,mn,fireball,300.0,300.0,1
2002,mn,formation,15.0,5.0,3
2002,mn,light,5614.0,935.6666666666666,6
2002,mn,polygonal,7522.0,1880.5,4
2002,mn,triangular,16.0,8.0,2
2002,mn,unknown/other,180.0,90.0,2
2002,mo,changing,5.0,5.0,1
2002,mo,circular,14490.0,4830.0,3
2002,mo,cylindrical,1500.0,500.0,3
2002,mo,disk,1894.0,236.75,8
2002,mo,fireball,608.0,202.66666666666666,3
2002,mo,flash,600.0,600.0,1
2002,mo,light,240.0,80.0,3
2002,mo,oviod,240.0,120.0,2
2002,mo,ovoid,3840.0,1280.0,3
2002,mo,polygonal,900.0,450.0,2
2002,mo,spherical,1620.0,405.0,4
2002,mo,triangular,5220.0,1305.0,4
2002,mo,unknown/other,7591.0,1265.1666666666667,6
2002,ms,changing,900.0,900.0,1
2002,ms,disk,600.0,600.0,1
2002,ms,light,180.0,180.0,1
2002,ms,oviod,240.0,240.0,1
2002,ms,spherical,10.0,10.0,1
2002,ms,triangular,1620.0,810.0,2
2002,ms,unknown/other,90.0,45.0,2
2002,mt,cylindrical,1020.0,510.0,2
2002,mt,disk,20.0,20.0,1
2002,mt,fireball,246.0,61.5,4
2002,mt,flash,3.0,3.0,1
2002,mt,formation,420.0,210.0,2
2002,mt,light,30.0,30.0,1
2002,mt,ovoid,5.0,5.0,1
2002,mt,polygonal,3630.0,1815.0,2
2002,mt,unknown/other,3900.0,1300.0,3
2002,nc,circular,4825.0,965.0,5
2002,nc,cylindrical,1922.0,640.6666666666666,3
2002,nc,disk,3720.0,930.0,4
2002,nc,fireball,60.0,60.0,1
2002,nc,flash,210.0,105.0,2
2002,nc,formation,1850.0,616.6666666666666,3
2002,nc,light,3311.0,254.69230769230768,13
2002,nc,oviod,45.0,45.0,1
2002,nc,ovoid,360.0,120.0,3
2002,nc,polygonal,685.0,137.0,5
2002,nc,spherical,20.0,10.0,2
2002,nc,triangular,8046.0,1341.0,6
2002,nc,unknown/other,1835.0,917.5,2
2002,nd,disk,900.0,900.0,1
2002,nd,light,300.0,300.0,1
2002,nd,polygonal,900.0,900.0,1
2002,nd,triangular,120.0,120.0,1
2002,ne,changing,360.0,360.0,1
2002,ne,cylindrical,180.0,180.0,1
2002,ne,fireball,2705.0,1352.5,2
2002,ne,light,10936.0,2734.0,4
2002,ne,oviod,3600.0,3600.0,1
2002,ne,spherical,3720.0,1860.0,2
2002,ne,unknown/other,903.0,225.75,4
2002,nh,changing,1200.0,1200.0,1
2002,nh,disk,610.0,152.5,4
2002,nh,fireball,780.0,390.0,2
2002,nh,light,4570.0,914.0,5
2002,nh,spherical,965.0,321.6666666666667,3
2002,nh,triangular,3600.0,3600.0,1
2002,nh,unknown/other,5880.0,1470.0,4
2002,nj,circular,1220.0,406.6666666666667,3
2002,nj,cylindrical,300.0,300.0,1
2002,nj,disk,1525.0,254.16666666666666,6
2002,nj,fireball,125.0,62.5,2
2002,nj,flash,360.0,180.0,2
2002,nj,formation,70.0,70.0,1
2002,nj,light,4998.0,555.3333333333334,9
2002,nj,polygonal,1931.0,482.75,4
2002,nj,spherical,35.0,17.5,2
2002,nj,triangular,600.0,200.0,3
2002,nj,unknown/other,2547.0,283.0,9
2002,nm,changing,300.0,300.0,1
2002,nm,circular,2820.0,1410.0,2
2002,nm,cylindrical,9903.0,3301.0,3
2002,nm,disk,3600.0,3600.0,1
2002,nm,fireball,10.0,10.0,1
2002,nm,flash,185.0,92.5,2
2002,nm,light,3051.0,508.5,6
2002,nm,oviod,0.5,0.5,1
2002,nm,ovoid,5.0,5.0,1
2002,nm,polygonal,10.0,10.0,1
2002,nm,triangular,660.39,220.13,3
2002,nm,unknown/other,10923.0,1820.5,6
2002,nv,changing,1430.0,476.6666666666667,3
2002,nv,circular,3961.0,990.25,4
2002,nv,disk,600.0,600.0,1
2002,nv,fireball,600.0,300.0,2
2002,nv,flash,0.5,0.5,1
2002,nv,light,1910.0,318.3333333333333,6
2002,nv,oviod,4.0,4.0,1
2002,nv,ovoid,3900.0,1950.0,2
2002,nv,polygonal,180.0,180.0,1
2002,nv,spherical,840.0,280.0,3
2002,nv,triangular,72.0,24.0,3
2002,nv,unknown/other,10420.0,947.2727272727273,11
2002,ny,changing,1800.0,360.0,5
2002,ny,circular,5824.0,728.0,8
2002,ny,cylindrical,1612.0,201.5,8
2002,ny,disk,8605.0,1229.2857142857142,7
2002,ny,fireball,358.0,59.666666666666664,6
2002,ny,flash,631.0,210.33333333333334,3
2002,ny,formation,515.0,103.0,5
2002,ny,light,27396.0,944.6896551724138,29
2002,ny,oviod,720.0,360.0,2
2002,ny,ovoid,4970.0,621.25,8
2002,ny,polygonal,1262.0,180.28571428571428,7
2002,ny,spherical,9125.0,1825.0,5
2002,ny,triangular,4509.0,322.07142857142856,14
2002,ny,unknown/other,1989.0,248.625,8
2002,oh,changing,2520.0,840.0,3
2002,oh,circular,5705.5,570.55,10
2002,oh,cylindrical,1698.0,212.25,8
2002,oh,disk,3025.0,336.1111111111111,9
2002,oh,fireball,1380.0,1380.0,1
2002,oh,formation,60.0,60.0,1
2002,oh,light,1020.0,127.5,8
2002,oh,ovoid,1308.0,186.85714285714286,7
2002,oh,polygonal,1550.0,387.5,4
2002,oh,spherical,1052.0,150.28571428571428,7
2002,oh,triangular,2261.0,205.54545454545453,11
2002,oh,unknown/other,3245.0,324.5,10
2002,ok,changing,780.0,390.0,2
2002,ok,cylindrical,1050.0,262.5,4
2002,ok,flash,7.0,7.0,1
2002,ok,formation,180.0,180.0,1
2002,ok,light,11.0,3.6666666666666665,3
